"STATION","NAME","DATE","ACMH","ACSH","AWND","DAEV","DAWM","EVAP","FMTM","FRGT","MDEV","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","SN12","SN32","SN52","SNOW","SNWD","SX12","SX32","SX52","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-21","   70","   80","9.17",,,"0.11"," 1450",,,,"48","73"," 1450","0.00",,,,,"0.0","0.0",,,,,"81","61","  218","   90",,,"   90",,,"85.7",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-22","   80","  100","10.07",,,"0.12"," 1352",,,,"61","82"," 1305","0.01",,,,,"0.0","0.0",,,,,"84","65","  130","  150",,,"  180",,,"49.7",,"17.0",,,"26.4",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-23","   60","   70","10.29",,,"0.25"," 0153",,,,"61","82"," 0307","0.69",,,,,"0.0","0.0",,,,,"78","62","  294","  200",,,"  225",,,"121.8",,"21.9",,,"30.0",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-24","   40","   50","4.70",,,"0.25"," 1650",,,,"60","84"," 1623","0.00",,,,,"0.0","0.0",,,,,"80","58","  344","  190",,,"  180",,,"59.0",,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-25","   50","   30","13.20",,,"0.14"," 2250",,,,"60","85"," 1417","0.00",,,,,"0.0","0.0",,,,,"70","50","  302","  310",,,"  315",,,"29.8",,"23.0",,,"33.3",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-26","   10","    0","10.96",,,"0.24"," 2351",,,,"45","86"," 0016","0.00",,,,,"0.0","0.0",,,,,"61","46","  322","  340",,,"  315",,,"157.8",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-27","    0","    0","5.59",,,"0.22"," 0851",,,,"40","67"," 0905","0.00",,,,,"0.0","0.0",,,,,"66","43","  320","   30",,,"   45",,,"82.0",,"13.0",,,"13.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-28","    0","    0","4.47",,,"0.12"," 1454",,,,"39","71"," 1248","0.00",,,,,"0.0","0.0",,,,,"73","43","  320","  320",,,"  225",,,"21.7",,"12.1",,,"17.2",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-29","    0","    0","6.93",,,"0.18"," 0950",,,,"47","75"," 1010","0.00",,,,,"0.0","0.0",,,,,"67","47","  657","   50",,,"   45",,,"51.0",,"14.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-30","    0","    0","5.37",,,"0.12"," 0950",,,,"44","75"," 1548","0.00",,,,,"0.0","0.0",,,,,"69","41","  655","   50",,,"  360",,,"37.9",,"12.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-10-31","    0","    0","2.91",,,"0.21"," 1352",,,,"43","74"," 1100","0.00",,,,,"0.0","0.0",,,,,"74","40","  653","  360",,,"   90",,,"23.0",,"8.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-01","    0","    0","4.47",,,"0.12"," 1551",,,,"45","77"," 1408","0.00",,,,,"0.0","0.0",,,,,"77","45","  651","  140",,,"  135",,,"11.2",,"8.9",,,"11.4",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-02","   10","   10","4.25",,,"0.13"," 1650",,,,"48","78"," 1549","0.00",,,,,"0.0","0.0",,,,,"80","53","  405","  110",,,"  135",,,"21.7",,"8.9",,,"13.9",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-03","   10","   10","6.71",,,"0.12"," 1350",,,,"55","82"," 1304","0.00",,,,,"0.0","0.0",,,,,"80","59","  472","  100",,,"   90",,,"29.2",,"12.1",,,"16.1",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-04","   30","   50","4.92",,,"0.16"," 1650",,,,"59","82"," 1102","0.00",,,,,"0.0","0.0",,,,,"79","56","  424","  120",,,"  135",,,"34.8",,"8.1",,,"13.9",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-05","   10","    0","4.92",,,"0.15"," 1450",,,,"59","84"," 1247","0.00",,,,,"0.0","0.0",,,,,"80","56","  346","  200",,,"   90",,,"24.2",,"12.1",,,"18.3",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-06","    0","    0","6.49",,,"0.20"," 1452",,,,"59","78"," 1428","0.00",,,,,"0.0","0.0",,,,,"74","53","  370","   10",,,"  360",,,"55.9",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-07","    0","    0","5.82",,,"0.21"," 0752",,,,"52","82"," 1221","0.00",,,,,"0.0","0.0",,,,,"77","50","  361","  360",,,"  360",,,"29.2",,"10.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-08","   50","   70","9.17",,,"0.14"," 1052",,,,"50","79"," 0853","0.00",,,,,"0.0","0.0",,,,,"65","50","  344","   90",,,"   45",,,"37.9",,"13.0",,,"19.5",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-09","  100","  100","11.41",,,"0.20"," 2028",,,,"48","70"," 2023","3.50",,,,,"0.0","0.0",,,,,"73","50","    1","  150",,,"  180",,,"98.2",,"23.0",,,"33.3",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-10","   70","  100","12.53",,,," 0850",,,,"49","74"," 1423","0.05",,,,,"0.0","0.0",,,,,"67","51","   11","  270",,,"  270",,,"110.0",,"19.9",,,"30.0",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-11","    0","    0","6.93",,,"0.28"," 2350",,,,"42","66"," 1103","0.00",,,,,"0.0","0.0",,,,,"66","41","  634","  350",,,"   45",,,"108.1",,"14.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-12","    0","    0","6.26",,,"0.12"," 1552",,,,"42","67"," 1640","0.00",,,,,"0.0","0.0",,,,,"74","46","  633","  250",,,"  270",,,"31.7",,"8.9",,,"12.8",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-13","    0","    0","6.26",,,"0.15"," 1552",,,,"48","73"," 1548","0.00",,,,,"0.0","0.0",,,,,"67","47","  631","   10",,,"  360",,,"39.8",,"12.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-14","    0","    0","5.59",,,"0.23"," 1054",,,,"45","70"," 1826","0.00",,,,,"0.0","0.0",,,,,"67","43","  523","   40",,,"  180",,,"31.7",,"12.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-15","   10","   10","4.47",,,"0.12"," 1550",,,,"45","66"," 1617","0.00",,,,,"0.0","0.0",,,,,"71","44","  499","  140",,,"   90",,,"34.8",,"8.1",,,"11.4",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-16","   30","   40","5.14",,,"0.10"," 1552",,,,"55","71"," 1247","0.00",,,,,"0.0","0.0",,,,,"73","51","  422","  310",,,"  315",,,"21.1",,"10.1",,,"12.8",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-17","   20","   20","11.63",,,"0.15"," 1150",,,,"55","75"," 1339","0.00",,,,,"0.0","0.0",,,,,"64","50","  418","  360",,,"  360",,,"39.1",,"21.0",,,"34.4",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-18","   10","   10","6.49",,,"0.25"," 1251",,,,"40","68"," 1441","0.00",,,,,"0.0","0.0",,,,,"59","39","  529","  350",,,"  360",,,"101.3",,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-19","   10","   20","4.92",,,"0.18"," 1650",,,,"39","63"," 1140","0.00",,,,,"0.0","0.0",,,,,"66","35","  487","  250",,,"  225",,,"42.3",,"8.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-20","    0","    0","3.80",,,"0.13"," 1650",,,,"36","66"," 0309","0.00",,,,,"0.0","0.0",,,,,"73","44","  394","  160",,,"  225",,,"23.0",,"6.0",,,"12.8",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-21","   50","   70","5.59",,,"0.11"," 1452",,,,"48","72"," 1115","0.00",,,,,"0.0","0.0",,,,,"73","46","  158","  120",,,"   90",,,"6.8",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-22","   60","   90","4.25",,,"0.10"," 1051",,,,"48","72"," 1352","0.00",,,,,"0.0","0.0",,,,,"69","50","    0","  100",,,"   90",,,"31.7",,"8.1",,,"9.2",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-23","   90","  100","7.83",,,"0.04"," 1450",,,,"52","72"," 1249","0.00",,,,,"0.0","0.0",,,,,"69","52","    0","  240",,,"  270",,,"16.2",,"12.1",,,"15.0",,,"    1","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-24","   40","   60","6.71",,,"0.06"," 0450",,,,"52","67"," 1143","0.00",,,,,"0.0","0.0",,,,,"72","51","  157","  290",,,"  360",,,"80.2",,"8.9",,,"13.9",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-25","   20","   40","6.49",,,"0.13"," 1651",,,,"50","72"," 1318","0.00",,,,,"0.0","0.0",,,,,"77","47","  189","  210",,,"  270",,,"34.8",,"10.1",,,"16.1",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-26","   30","   20","4.47",,,"0.15"," 1650",,,,"50","73"," 1210","0.00",,,,,"0.0","0.0",,,,,"77","50","  148","  160",,,"  180",,,"55.3",,"10.1",,,"13.9",,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-27","   70","   80","4.92",,,"0.12"," 2350",,,,"52","76"," 2314","0.02",,,,,"0.0","0.0",,,,,"75","48","   70","  140",,,"  135",,,"24.9",,"10.1",,,"18.3",,,"    1","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-28","   80","   80","10.74",,,"0.00"," 1550",,,,"54","73"," 1528","0.17",,,,,"0.0","0.0",,,,,"81","70","  100","  180",,,"  180",,,"62.8",,"16.1",,,"33.3",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-29","   80","   80","12.30",,,"0.09"," 2050",,,,"70","82"," 2130","0.01",,,,,"0.0","0.0",,,,,"75","50","   98","   10",,,"  360",,,"136.1",,"19.9",,,"30.0",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-11-30","    0","    0","8.50",,,"0.22"," 0150",,,,"39","76"," 0151","0.00",,,,,"0.0","0.0",,,,,"57","40","  159","   30",,,"  360",,,"124.9",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-01","   30","   30","8.05",,,"0.39"," 0550",,,,"36","59"," 1505","0.00",,,,,"0.0","0.0",,,,,"67","41","  115","   10",,,"   90",,,"47.8",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-02","   70","   90","7.61",,,"0.07"," 1550",,,,"37","65"," 1341","0.00",,,,,"0.0","0.0",,,,,"69","51","    4","  110",,,"  135",,,"39.1",,"13.0",,,"19.5",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-03","  100","  100","11.18",,,," 2150",,,,"54","72"," 2105","0.33",,,,,"0.0","0.0",,,,,"73","60","    7","  210",,,"  180",,,"52.8",,"21.0",,,"32.2",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-04","   60","   80","13.87",,,"0.01"," 2350",,,,"60","70"," 1449","0.00",,,,,"0.0","0.0",,,,,"68","41","   24","  200",,,"  315",,,"177.1",,"19.9",,,"34.4",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-05","    0","    0","6.93",,,"0.19"," 1250",,,,"33","76"," 1059","0.00",,,,,"0.0","0.0",,,,,"55","32","  605","  320",,,"  360",,,"92.0",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-06","   40","   80","3.80",,,"0.10"," 1551",,,,"32","56"," 1433","0.00",,,,,"0.0","0.0",,,,,"61","31","  359","  200",,,"  270",,,"34.2",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-07","   90","  100","6.04",,,"0.09"," 2352",,,,"35","56"," 1901","0.50",,,,,"0.0","0.0",,,,,"62","44","   82","  360",,,"   45",,,"21.1",,"12.1",,,"20.8",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-08","   80","  100","9.40",,,," 1252",,,,"44","56"," 1606","0.11",,,,,"0.0","0.0",,,,,"50","42","    0","  360",,,"  360",,,"85.1",,"15.0",,,"21.9",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-09","    0","    0","6.26",,,"0.17"," 1250",,,,"36","55"," 1420","0.00",,,,,"0.0","0.0",,,,,"59","36","  602","  330",,,"  315",,,"77.1",,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-10","    0","    0","6.71",,,"0.08"," 1251",,,,"36","59"," 1308","0.00",,,,,"0.0","0.0",,,,,"67","36","  602","  280",,,"  315",,,"34.2",,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-11","    0","    0","6.49",,,"0.12"," 1052",,,,"37","63"," 1030","0.00",,,,,"0.0","0.0",,,,,"68","38","  601","   70",,,"   90",,,"26.7",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-12","   60","   80","4.03",,,"0.12"," 1450",,,,"37","67"," 2123","0.00",,,,,"0.0","0.0",,,,,"71","44","   95","  180",,,"  225",,,"28.0",,"8.9",,,"10.3",,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-13","   30","    0","8.05",,,"0.05"," 1250",,,,"45","66"," 1217","0.00",,,,,"0.0","0.0",,,,,"74","44","  321","  260",,,"  270",,,"11.8",,"14.1",,,"19.5",,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-14","   90","  100","8.50",,,"0.12"," 1550",,,,"47","71"," 1654","0.00",,,,,"0.0","0.0",,,,,"60","48","    0","   60",,,"   90",,,"69.0",,"12.1",,,"20.8",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-15","   80","   80","7.16",,,"0.06"," 2251",,,,"47","57"," 0346","0.00",,,,,"0.0","0.0",,,,,"70","49","  300","  200",,,"  360",,,"95.1",,"8.9",,,"12.8",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-16","   70","   90","8.50",,,"0.07"," 1251",,,,"47","68"," 1251","0.00",,,,,"0.0","0.0",,,,,"73","53","  118","  260",,,"  270",,,"57.2",,"15.0",,,"15.0",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-17","   80","   90","4.70",,,"0.08"," 2052",,,,"53","69"," 0730","0.00",,,,,"0.0","0.0",,,,,"71","54","   22","  130",,,"   90",,,"47.8",,"8.9",,,"11.4",,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-18","   70","   80","10.96",,,"0.05"," 2250",,,,"54","70"," 1400","0.00",,,,,"0.0","0.0",,,,,"77","54","  471","  220",,,"  225",,,"19.9",,"17.9",,,"28.9",,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-19","  100","  100","8.95",,,"0.10"," 0353",,,,"55","75"," 0113","0.66",,,,,"0.0","0.0",,,,,"71","59","  252","  220",,,"  225",,,"198.2",,"17.9",,,"24.2",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-20","  100","  100","10.29",,,"0.00"," 0551",,,,"56","71"," 0939","0.64",,,,,"0.0","0.0",,,,,"61","50","   49","   70",,,"   45",,,"73.9",,"16.1",,,"21.9",,,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-21","  100","  100","6.49",,,"0.00"," 0751",,,,"51","57"," 0012","0.00",,,,,"0.0","0.0",,,,,"66","51","    0","   20",,,"  360",,,"93.2",,"10.1",,,"11.4",,,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-22","   90","   90","6.26",,,"0.03"," 1452",,,,"52","64"," 1603","0.01",,,,,"0.0","0.0",,,,,"79","60","  456","  150",,,"  135",,,"42.3",,"13.0",,,"18.3",,,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-23","   70","   80","11.41",,,"0.10"," 1150",,,,"63","75"," 1323","0.00",,,,,"0.0","0.0",,,,,"80","66","  480","  220",,,"  225",,,"78.9",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-24","   80","  100","14.09",,,"0.13"," 0853",,,,"65","79"," 1201","0.00",,,,,"0.0","0.0",,,,,"69","42","  471","  270",,,"  270",,,"185.2",,"21.0",,,"30.0",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-25","   80","   90","7.83",,,"0.31"," 0150",,,,"34","66"," 0837","0.00",,,,,"0.0","0.0",,,,,"49","34","  435","   20",,,"  360",,,"126.1",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-26","  100","  100","8.05",,,"0.10"," 0450",,,,"46","52"," 1856","0.00",,,,,"0.0","0.0",,,,,"53","41","  241","   20",,,"   45",,,"55.9",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-27","  100","  100","9.62",,,"0.14"," 1036",,,,"39","50"," 1018","0.40",,,,,"0.0","0.0",,,,,"48","42","   11","   40",,,"   45",,,"85.1",,"16.1",,,"18.3",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-28","  100","  100","6.93",,,"0.00"," 0553",,,,"42","44"," 0458","0.00",,,,,"0.0","0.0",,,,,"51","42","    0","  360",,,"  360",,,"92.0",,"12.1",,,"13.9",,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-29","   80","   90","4.47",,,"0.02"," 1152",,,,"42","51"," 1635","0.04",,,,,"0.0","0.0",,,,,"71","48","  272","   70",,,"  135",,,"64.0",,"8.1",,,"13.9",,,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-30","   60","   60","9.17",,,"0.02"," 1550",,,,"48","63"," 1338","0.00",,,,,"0.0","0.0",,,,,"79","56","  500","  210",,,"  225",,,"21.1",,"19.9",,,"26.4",,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1990-12-31","   90","  100","10.51",,,"0.03"," 2350",,,,"65","78"," 1106","0.00",,,,,"0.0","0.0",,,,,"77","57","  385","  210",,,"  270",,,"164.0",,"15.0",,,"20.8",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-01","  100","  100","9.40",,,"0.16"," 0350",,,,"50","78"," 0248","0.48",,,,,"0.0","0.0",,,,,"57","43","    1","   60",,,"   45",,,"126.8",,"13.0",,,"21.9",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-02","  100","  100","7.16",,,"0.00"," 1133",,,,"43","65"," 0520","0.02",,,,,"0.0","0.0",,,,,"54","42","  286","  340",,,"  360",,,"82.0",,"12.1",,,"11.4",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-03","  100","  100","6.71",,,"0.05"," 1950",,,,"48","56"," 1914","0.00",,,,,"0.0","0.0",,,,,"53","48","  101","   10",,,"  360",,,"60.9",,"8.9",,,"11.4",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-04","  100","   90","8.95",,,"0.03"," 1453",,,,"50","55"," 1845","0.00",,,,,"0.0","0.0",,,,,"57","50","  413","   70",,,"   45",,,"67.7",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-05","   80","   90","7.83",,,"0.21"," 0850",,,,"46","62"," 0310","0.00",,,,,"0.0","0.0",,,,,"63","47","  330","  360",,,"   45",,,"108.7",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-06","   30","   30","5.37",,,"0.01"," 1550",,,,"45","64"," 1927","0.00",,,,,"0.0","0.0",,,,,"73","46","  430","  170",,,"  135",,,"31.7",,"10.1",,,"12.8",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-07","   80","   90","7.83",,,"0.10"," 2250",,,,"46","72"," 2028","0.00",,,,,"0.0","0.0",,,,,"80","50","  453","   40",,,"   45",,,"24.9",,"14.1",,,"20.8",,,"    1","    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-08","  100","  100","11.63",,,"0.13"," 0806",,,,"44","78"," 0308","0.04",,,,,"0.0","0.0",,,,,"50","40","    8","   40",,,"   45",,,"124.3",,"17.0",,,"19.5",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-09","  100","  100","9.84",,,"0.03"," 0150",,,,"37","51"," 1645","0.00",,,,,"0.0","0.0",,,,,"49","38","  317","  330",,,"  315",,,"75.2",,"16.1",,,"18.3",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-10","  100","  100","8.05",,,"0.11"," 2154",,,,"38","51"," 1835","0.00",,,,,"0.0","0.0",,,,,"56","43","  268","   70",,,"   45",,,"116.2",,"10.1",,,"18.3",,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-11","  100","  100","9.40",,,"0.00"," 1137",,,,"43","57"," 1238","0.93",,,,,"0.0","0.0",,,,,"69","56","   37","  160",,,"  180",,,"96.9",,"17.0",,,"23.0",,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-12","   80","   90","9.84",,,"0.06"," 2051",,,,"56","66"," 2034","0.03",,,,,"0.0","0.0",,,,,"64","45","  193","  290",,,"  270",,,"85.1",,"21.0",,,"28.9",,,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-13","   10","   10","9.62",,,"0.10"," 0251",,,,"36","64"," 1335","0.00",,,,,"0.0","0.0",,,,,"53","37","  539","  310",,,"  360",,,"113.1",,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-14","    0","    0","4.47",,,," 1650",,,,"35","57"," 1331","0.00",,,,,"0.0","0.0",,,,,"59","33","  540","  150",,,"  180",,,"44.7",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-15","   70","   80","9.62",,,"0.20"," 1450",,,,"34","62"," 1436","0.38",,,,,"0.0","0.0",,,,,"72","42","  391","  150",,,"  135",,,"31.7",,"16.1",,,"24.2",,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1991-01-16","   50","   60","13.87",,,"0.00"," 0250",,,,"45","66"," 1337","0.01",,,,,"0.0","0.0",,,,,"73","55","  328","  220",,,"  225",,,"128.0",,"21.0",,,"27.5",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,
